macho_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,class
1.3809.938,-0.21399410000000002,-9.484111,0.9004610999999999,-758.395,150878.3,0.16089879999999998,-9.649405,0.8764593,-1103.631,138648.1,0.01552721,1.6977205069999999,0.000902527,57.78545775,0.852675451,0.166,5.780993158999999,371.72321969999996,0.46564349200000005,0,0,0.011313511000000002,1.7153744080000002,0.0,57.57418121,1.072813127,0.166,5.780993158999999,371.9673515,0.450797338,0,0,5
1.3809.976,0.05813781,-6.332427,62.55225,-1229.1689999999999,64.08223000000001,-0.04272877,-7.850928,55.904540000000004,-1812.26,249.5584,0.053528285999999994,0.097627806,0.025046382000000002,19.10659258,3.1947681880000003,1.521,64.80635693,318.44363849999996,0.523837839,29,54,0.029574773,0.08318026,0.019555556,19.55436659,3.27085508,1.521,64.80635693,340.1147363,0.5295905639999999,20,30,9
1.3809.2212,1.262638,-4.633068,0.03520982,-116.3656,442824.9,0.9035295,-4.653917,0.0378779,-331.7227,63840.31,0.047353092,2.008476317,0.001798561,1.1586274220000001,1.258128855,0.025,0.437474001,163.94639530000003,0.453667262,0,0,0.039328239,2.020345959,0.0009259260000000001,1.121068457,0.9252877159999999,0.025,0.437472435,99.38813399,0.47126049600000003,0,0,6
1.3810.11,0.27366209999999996,-10.10554,3.720786,-62.28994,133143.4,0.2109522,-10.46669,3.003521,-418.7397,79396.17,0.03766676,0.9390355220000001,0.007778738,129.7669845,1.18427404,0.363,17.23321378,448.6169033,0.47382835700000003,0,1,0.024659713,0.933498555,0.001725626,131.2854804,1.455528295,0.363,17.23321378,423.38614309999997,0.5289384189999999,0,0,5
1.3810.1775,1.317396,-4.653593,0.06214422,174.3486,36922.32,0.9008997999999999,-4.7718300000000005,0.07615344,-41.27348,20825.39,0.059570593,1.885109058,0.0036166370000000002,1.644001799,2.136801784,0.12,0.59926618,183.5891523,0.457785249,0,0,0.050651982000000005,1.843917931,0.0,1.5322133169999999,2.245545753,0.12,0.59926618,130.31880230000002,0.455745665,0,0,6
1.3811.470,1.105451,-5.570163,0.04770619,-332.2953,156916.7,0.8410068000000002,-5.871208,0.03750894,-742.6165,191233.9,0.031757709,2.086538926,0.005730659,2.667459076,0.697234956,0.3,0.593128566,252.0379755,0.463436364,0,0,0.020448138,1.9343558930000002,0.0,2.152005914,1.670019199,0.3,0.593128566,170.65563480000003,0.433536236,0,0,6
1.3811.492,-1.1353,-5.507928,0.02863405,-476.1995,705388.1,1.147846,-5.761529,0.01328533,-805.039,592977.1,0.027327294,2.125523817,0.004739337,1.3886184380000002,1.276329636,0.251,0.5918388760000001,133.5338447,0.472573715,0,0,0.020199013000000002,2.086105745,0.000946074,1.311774697,1.4375786,0.251,0.5918388760000001,80.48519486,0.44602199600000003,0,0,6
1.3811.1557,2.585755,-5.096559,0.02054947,289.4278,155633.3,1.468033,-5.136341000000001,0.0278578,77.88314,47304.86,0.057385475,1.96820761,0.0044326240000000005,1.125447179,1.104242886,0.033,0.529220249,285.68996319999997,0.47127346200000003,0,0,0.047655565999999996,1.950517527,0.0026690390000000002,1.1864166790000001,2.201142729,0.033,0.529222114,181.4550247,0.4643174,0,0,6
1.3812.15,-0.1825196,-9.405924,2.408068,-645.7738,31671.37,0.13616199999999998,-9.696189,2.1865069999999998,-997.0138,52756.56,0.02232717,1.221200659,0.0,70.90969527,1.029364322,0.293,9.72445635,432.41076280000004,0.48888385799999995,0,0,0.015313182,1.189051198,0.0,69.68553791,1.017147367,0.293,9.72445635,430.20905650000003,0.48995643,0,0,5
1.3812.18,-0.16791729999999996,-9.123082,1.621877,-872.5775,28530.02,0.1064647,-9.400516,1.816107,-1324.116,28732.31,0.017309323,1.335485544,0.0,47.30321955,1.936335785,0.278,7.846823568,579.1272831,0.476273436,1,0,0.011270965,1.313777493,0.0,47.25193894,1.833732724,0.278,7.8467959160000005,574.5182171,0.494736581,1,0,5
1.3812.898,1.55905,-4.92929,0.05894892,194.0694,93434.09,1.061464,-4.921225,0.07773357,-65.25059,85721.35,0.057399714000000004,2.0959072659999998,0.00536193,3.15695695,1.5510941759999999,-0.003,0.551878952,291.5716645,0.456163124,0,0,0.045711477,2.058940637,0.0,3.0757432380000003,1.613249937,-0.003,0.551852084,278.3820967,0.46545606100000003,0,0,6
1.3812.1091,1.8902919999999999,-4.986651999999999,0.05485258,506.3405,69820.22,-1.505716,-4.9591650000000005,0.04946652,363.6801,31881.73,0.072226082,1.688561117,0.001792115,1.467060249,1.2972589890000001,-0.040999999999999995,0.505917462,162.5829788,0.479175195,0,0,0.063108492,1.687934623,0.0,1.487919194,1.532654828,-0.040999999999999995,0.505917462,119.67227949999999,0.48487282600000003,0,0,6
1.3812.1108,1.3108360000000001,-4.787826,0.05321984,1.7095630000000002,56958.48,1.26185,-4.860057,0.02960588,-319.0813,168273.2,0.049659609,2.197288994,0.0,2.0902698219999998,1.171446892,0.079,0.590426679,306.56065930000005,0.45170475600000004,0,0,0.037248275,2.007047125,0.0,2.130711276,1.634500106,0.079,0.590381219,196.7415743,0.460207596,0,0,6
1.3813.7,0.15393020000000002,-9.589199,0.9966383,-1178.9289999999999,48584.45,0.09839494,-9.776133999999999,1.137704,-1592.401,42779.49,0.01176659,1.533818527,0.0,44.63942657,1.087093284,0.187,5.9192343,413.1723905,0.465277568,0,0,0.007853156,1.544228185,0.0,43.96594445,1.393953481,0.187,5.9192343,383.8051938,0.48227531700000004,0,0,5
1.3813.922,1.1480620000000001,-5.228055,0.05120747,-233.0388,123551.5,0.9662291,-5.2179910000000005,0.04142433,-491.3551,151210.7,0.037208095,2.150779859,0.004504505,2.730754536,1.783400963,-0.006,0.615807012,283.55958210000006,0.45628393100000003,0,0,0.02969713,2.1519869380000003,0.0009276439999999999,2.776396275,1.1422237640000001,-0.006,0.615807012,251.3450892,0.43983002600000004,0,0,6
1.3813.1034,0.9635775,-5.20071,0.02014984,-685.8979,343836.2,-0.6894071999999999,-5.12501,0.01689089,-942.018,715822.8,0.025953004,2.051068221,0.0009293680000000001,0.999975431,0.793539751,-0.062,0.283350717,215.7525634,0.462727403,0,0,0.020171883999999998,2.040628616,0.001923077,0.986062801,0.9491291959999999,-0.062,0.283350717,138.7547931,0.46127638200000004,0,0,6
1.3813.1066,0.7886215,-4.909073,0.100662,-205.1779,22415.7,1.053318,-5.015756,0.03674431,-420.0157,196621.4,0.040920938,1.990121855,0.0,1.9448007019999998,1.388086436,0.10099999999999999,0.805762875,277.0545493,0.444271378,0,0,0.03355695,1.970684672,0.0,1.7833265169999999,1.342469755,0.10099999999999999,0.805762875,233.862721,0.462447832,0,0,6
1.3813.1415,1.866846,-4.919733,0.04934326,430.8224,45224.98,1.056904,-4.9488959999999995,0.07102243,259.2197,15710.2,0.068556807,2.037727715,0.0008764239999999999,1.144252709,1.6424523969999998,0.031,0.582049688,186.5819983,0.446990567,0,0,0.056862974000000004,2.059894613,0.00270514,1.180889162,1.09641727,0.031,0.582093026,198.13186480000002,0.464604232,0,0,6
1.3814.86,0.40019440000000006,-6.947967,0.02815878,-1752.275,1143201.0,0.483872,-6.480323,0.02119306,-1510.89,770148.0,0.00735599,1.9532128380000002,0.005571031,1.49413775,2.65559681,-0.46299999999999997,0.614694442,198.33743959999998,0.483546834,0,1,0.008582857,2.019379191,0.001976285,1.393301939,2.232354334,-0.46299999999999997,0.614606608,98.05467937,0.462693452,0,0,6
1.3924.190,1.678332,-5.079375,0.04559743,116.4186,554295.8,1.907762,-5.1396489999999995,0.02026773,-158.9369,609266.9,0.052403425999999996,2.118125175,0.006698565,3.334126738,0.856621946,0.071,0.5808101929999999,277.3502804,0.472519898,0,0,0.039933396,2.0826559319999998,0.0,2.4621077540000003,1.330697822,0.071,0.58085083,248.878062,0.466778085,0,0,6
1.3925.70,-0.05635358,-7.367008,284.7793,-1331.149,436.0407,0.03563704,-8.741788,395.64099999999996,-1952.056,683.3232,0.083527669,0.039079933,0.012645914,70.28691172,4.960703251,1.3980000000000001,181.4577994,340.95093230000003,0.5887501239999999,113,133,0.053978572,0.036280997999999995,0.000930233,70.74885652,4.872775003,1.3980000000000001,181.4577994,367.51236539999996,0.593809255,101,132,9
1.3925.661,0.3932875,-5.987133,0.06804499,-1181.339,58664.11,-0.25634270000000003,-5.698135,0.1278702,-473.455,37845.71,0.014887154,1.8772258030000002,0.0,0.9209770509999999,1.7956591030000002,-0.281,0.579367176,221.55004619999997,0.45015198100000003,0,0,0.017417651,1.99147894,0.00407332,0.9486334190000001,2.13447064,-0.281,1.377307569,42.31186268,0.468929214,0,0,6
1.3925.981,0.4457523,-5.878248999999999,0.05501367,-1058.0230000000001,113059.3,-0.7450406999999999,-5.426544,0.01893811,-861.9945,371440.4,0.015367568,2.051086352,0.002006018,0.800198373,1.29027185,-0.45899999999999996,0.738635631,143.7727173,0.472936325,0,0,0.02137044,1.9361603180000002,0.002022245,0.821440325,1.420802906,-0.45899999999999996,2.824842058,59.47395632,0.450158623,0,0,6
1.3925.1471,4.319068,-5.221801999999999,0.004910751,-42.40317,17483750.0,3.2988690000000003,-5.129677,0.004885027,-294.5394,4571789.0,0.042534689,1.997714847,0.0,0.8405955620000001,1.2340093,-0.077,0.344017567,148.55681090000002,0.426761748,0,0,0.033968002000000004,1.966314046,0.0,0.6858442090000001,0.927026658,-0.077,0.344017567,121.78629070000001,0.430505215,0,0,6
1.3925.1719,1.780986,-4.967676,0.06148641,283.9335,144601.6,4.048863,-4.906223000000001,0.008922648,170.66099999999997,2026543.0,0.067064789,1.906710591,0.0036363640000000004,1.7028939090000001,1.385520094,-0.063,0.5425288,153.32454119999997,0.45810843,0,0,0.06011177400000001,2.0209807680000003,0.001447178,1.0414422620000001,1.3806987869999998,-0.063,0.542526909,87.41541075,0.43293864200000004,0,0,6
1.3925.1752,1.6864150000000002,-4.902346,0.07073727,389.6775,207966.3,1.141983,-4.939413,0.06828829,52.91656,21242.01,0.068543298,2.1809723119999997,0.000909918,2.33139731,1.049049321,0.037000000000000005,0.635653197,233.4715568,0.461842907,0,0,0.051453180999999994,2.021783959,0.000917431,2.302502165,1.164628699,0.037000000000000005,0.63573378,245.5926023,0.463430997,0,0,6
1.3925.1777,1.9144720000000002,-4.908828,0.01593799,-180.9401,1107865.0,1.1849049999999999,-4.7822309999999995,0.01951869,-403.8396,214461.3,0.041490871,2.071171418,0.001906578,1.15617406,1.395078575,-0.11900000000000001,0.27791168,142.44668430000002,0.459221018,0,0,0.035062125,1.9643626180000002,0.001860465,1.17172089,0.882302967,-0.11900000000000001,0.277940058,120.49034329999999,0.45115950200000005,0,0,6
1.3925.1806,1.879664,-4.840043,0.06766461,410.1734,112299.8,1.298101,-4.79943,0.07070304,105.755,85792.92,0.073537043,1.890257796,0.006237006,3.6834328160000003,1.277868827,-0.03,0.525118168,309.265335,0.471237621,0,0,0.054742252000000005,1.931735098,0.0,3.61027229,1.054171948,-0.03,0.52508186,196.2532502,0.46163879799999996,0,0,6
1.3925.1862,2.607479,-4.961743,0.04171180000000001,509.5549,458658.3,1.7083810000000001,-4.947654,0.0480122,159.1977,233221.4,0.077457323,2.083637895,0.003956479000000001,4.67702022,1.1303940590000001,0.001,0.557113092,224.75586319999996,0.468616401,0,0,0.05644766,2.04705865,0.001964637,4.679684934,1.056728816,0.001,0.557198936,262.4281297,0.457990419,0,0,6
1.3925.2068,2.414439,-4.730954,0.04742132,354.8007,941295.0,1.93829,-4.773006,0.03133892,104.7302,539916.8,0.081523188,2.044095244,0.001440922,2.949607302,1.281228157,0.053,0.460388777,162.87798490000003,0.45983390700000004,0,0,0.056828715,2.0538416219999998,0.005970149,2.882711725,1.5288395540000002,0.053,0.460426258,184.2338688,0.47405280000000005,0,0,6
1.3926.786,2.817625,-5.578113,0.01193022,-81.60158,3801855.0,2.038208,-5.755464,0.01101785,-491.1244,2146481.0,0.04034703,2.055256641,0.002688172,1.901699231,1.684958549,0.17600000000000002,0.529943125,202.8519214,0.460527742,0,0,0.026887573999999997,1.975261465,0.0,1.9197829659999999,2.123670523,0.17600000000000002,0.529958526,160.7615271,0.440401761,1,0,6
1.3926.1784,6.1811110000000005,-4.716119,0.01224029,929.8774,3832987.0,2.5737400000000004,-4.738182,0.02961745,468.0181,212971.2,0.109148935,1.9392447869999998,0.001819836,2.6253403580000003,1.414021924,0.044000000000000004,0.47419120200000003,252.2639591,0.47154986,0,0,0.074660135,2.001767594,0.001809955,2.627163089,1.503859065,0.044000000000000004,0.47419513,215.0048441,0.45772259,0,0,6
1.3926.1860,0.9743744000000001,-5.372911,0.04553416,-382.3529,87165.25,-0.7946405,-4.9161660000000005,0.03931489,-434.8254,82387.86,0.032574694,1.731783034,0.004456328,1.0200557940000001,1.531993802,-0.456,0.510860922,224.1985196,0.44955314799999996,0,0,0.035898672,1.798260389,0.004504505,1.0049390809999998,1.49823912,-0.456,0.510860922,157.1486314,0.457487094,1,0,6
1.3926.1941,1.3303719999999999,-5.216053,0.03378381,-163.5414,118878.9,1.029614,-5.070551,0.02965275,-392.406,194994.7,0.040294217,1.969847348,0.0,1.298166166,1.306438354,-0.146,0.344001486,196.83246119999998,0.46172748399999997,0,0,0.034397572,1.8936758059999999,0.0,1.31387778,1.347298251,-0.146,0.344001486,178.61206230000002,0.450073203,0,0,6
1.3926.1971,3.343087,-5.100668,0.007424767,-49.86803,7277303.0,0.9700058000000001,-4.983402,0.03471955,-422.1476,68260.96,0.043837504000000006,2.106760241,0.0,1.5548498290000001,1.32168276,-0.11199999999999999,0.319505457,147.63903269999997,0.45298793600000004,0,0,0.03330447,1.96846856,0.0018331810000000001,1.754061523,1.937949306,-0.11199999999999999,0.319505457,128.3351439,0.467502734,0,0,6
1.3927.29,0.5689301999999999,-8.393489,0.48841090000000004,65.39151,276606.3,0.38600359999999995,-8.542223,0.4892193,-351.1907,269012.6,0.034392291,2.006226238,0.00177305,51.15359159,0.672765649,0.15,3.449768049,470.5517202,0.452018595,0,0,0.022808297,2.038099661,0.0019665679999999997,51.24229479,1.336085229,0.15,3.449768049,411.36247169999996,0.456712345,0,0,5
1.3927.46,0.4261054,-8.239659,0.4418434,-306.3352,222316.6,0.2941415,-8.43403,0.4250168,-747.0746,182161.2,0.025146314,2.0779571359999998,0.005385996,29.82670631,0.856679975,0.195,3.209737618,364.95433019999996,0.46322038600000004,0,0,0.016612112,2.1001060480000002,0.0,29.94246257,0.8800871690000001,0.195,3.20974881,362.1774732,0.453235967,0,0,5
1.3927.58,0.463743,-8.061553,0.36643190000000003,-273.2472,4849.058,0.3085131,-8.308814,0.3763851,-762.8045,5681.975,0.025626613,2.043109875,0.009314141,4.953100391,1.075989881,0.249,3.04228802,311.9421416,0.46347658399999997,0,0,0.016802321999999998,2.051643344,0.000844595,4.995198623,1.151924302,0.249,3.04228802,341.26834180000003,0.45845355299999996,0,0,5
1.3927.1785,1.532576,-4.9244449999999995,0.05309601,216.2188,62340.59,1.123631,-4.94365,0.04872432,-159.4683,64247.97,0.058129136,2.053643611,0.0,1.7733368719999998,0.89132649,0.027000000000000003,0.581803031,316.84576289999995,0.45649359700000003,0,0,0.042128607,2.108038144,0.0,1.78890705,1.219194845,0.027000000000000003,0.581844162,197.0659274,0.44177875899999997,0,0,6
1.3928.18,-0.02126899,-8.191678,16.15065,-666.7822,325.5258,-0.03321264,-9.464988,3.723832,-663.1134,9606.595,0.007348616999999999,0.558486697,0.0,14.24589766,3.716508888,1.272,0.979878177,28.60666067,0.625817967,42,46,0.004632807,0.55144849,0.0,14.12328344,3.9049650060000003,1.272,376.86380299999996,23.48441121,0.624204094,43,39,9
1.3928.21,-0.01807769,-8.042852,39.5018,-2534.087,53.19161999999999,-0.03399953,-9.429234,6.1306389999999995,-2253.897,2078.03,0.010533543000000001,0.15044872199999998,0.041512915,13.53852764,4.1425860619999995,1.3869999999999998,81.96617215,178.38006030000003,0.512165564,34,35,0.00645543,0.218978628,0.033514493,13.94441396,3.78790552,1.3869999999999998,82.26282479,177.1999301,0.549121372,19,49,9
1.3928.26,0.2622797,-8.869057000000002,0.45959449999999996,-845.238,187550.9,0.1878934,-8.970161000000001,0.4228075,-1262.6960000000001,173885.0,0.01468571,2.065149228,0.0,30.39232568,1.562189845,0.10099999999999999,3.114253433,399.4870556,0.451559499,0,0,0.009876497,2.0428384669999997,0.0,30.59834137,1.077921557,0.10099999999999999,3.114264292,396.4372295,0.445043818,0,0,5
1.3928.470,0.7860433000000001,-5.681075,0.05291444,-654.3405,115262.0,0.47489440000000005,-6.034559,0.04561133,-1266.879,211375.1,0.024093336,2.107690368,0.000911577,2.2596456380000003,1.203774117,0.361,0.560978358,261.6517078,0.472729299,0,0,0.013353597,1.9156013790000002,0.004541326,2.273572274,1.212679986,0.361,0.560978358,205.60819009999997,0.43931370399999997,0,0,6
1.3928.1189,0.5686418000000001,-5.581983999999999,0.05377277,-803.8907,44526.44,0.6438417,-5.174393,0.1155661,-229.1819,19610.89,0.021412536,2.098569999,0.002772643,0.954446714,1.092813717,-0.428,0.565171717,162.94105869999999,0.468453599,0,0,0.036481362999999996,1.937462802,0.001953125,0.6487012329999999,1.539826816,-0.428,0.565171717,55.37995904,0.469351769,0,0,6
1.3928.1227,0.8062934,-5.039658,0.03245709,-594.6033,146183.8,1.581109,-5.151093,0.009653331,-546.7284,1664464.0,0.027657429,2.047070151,0.0,0.9851225029999999,1.3703394219999998,0.11800000000000001,0.640944091,120.9302278,0.44114583,0,0,0.028754937,1.967328084,0.0,0.8450470440000001,1.005319294,0.11800000000000001,0.6408577,84.40037207,0.446390336,0,1,6
1.3929.15,-0.09672149,-6.929305,45.502629999999996,-120.195,313.7195,0.04211157,-8.734021,150.6574,-195.8011,3378.6609999999996,0.063941099,0.286632283,0.0,31.49068159,3.728339877,1.8119999999999998,245.8985165,100.71050699999999,0.695605149,64,83,0.041476717,0.22408271300000002,0.028368794,32.61554444,4.8182365769999995,1.8119999999999998,0.9958449079999999,46.7286594,0.7395691040000001,34,47,9
1.3929.107,0.5300444000000001,-7.100851,0.3992615,-114.4407,55809.43,0.3442357,-7.541855,0.417508,-518.5114,67460.76,0.034401595,2.032532345,0.000895255,16.68193786,1.201629251,0.441,3.027660724,490.34645589999997,0.44113784799999994,0,0,0.021469251,1.964007183,0.0,16.85837067,1.217734775,0.441,3.027660724,421.1956528,0.469050111,0,0,5
1.3929.1312,2.394005,-5.124414,0.02877068,132.6567,3375050.0,0.9276318000000001,-5.137361,0.09930715,-21.51874,719584.1,0.057908159,2.143836257,0.003484321,3.462673025,0.776610721,0.022000000000000002,0.563165455,118.3245387,0.466463951,0,1,0.044194778,1.906482306,0.003472222,3.494145595,1.135662357,0.022000000000000002,0.563093387,58.85722992,0.486128438,0,2,6
1.3929.1329,2.10926,-5.046219000000001,0.04640596,374.6904,391348.5,1.544006,-5.074537,0.04375652,27.782020000000003,259361.3,0.066061913,2.065992226,0.00090009,3.86550092,1.139528638,0.035,0.639766865,226.9267818,0.471931748,0,1,0.048454879000000006,2.190455338,0.0,3.887499493,1.194495732,0.035,0.639686719,310.5624371,0.474610445,0,0,6
1.3929.1559,3.648081,-4.866738,0.009808269,243.7504,2703277.0,0.9374108,-5.062742,0.04984965,-217.5693,51649.16,0.060785926,2.066985859,0.003536693,1.37238164,1.3645692740000002,0.203,0.573231111,230.87428959999997,0.44669198600000004,0,0,0.039711545,1.998708565,0.0008928569999999999,1.367567655,1.313553699,0.203,0.57322704,192.70731130000001,0.46933635700000004,0,0,6
1.3929.1573,0.948693,-5.0117449999999995,0.05889647,-195.5781,34244.25,-0.5531718000000001,-5.029979,0.07615197,-402.3755,7512.023,0.040219575,2.0087207869999997,0.0,0.994032602,1.648376192,0.026000000000000002,0.636474564,183.9489515,0.459285596,0,0,0.035242277,2.051003856,0.0,1.063371494,1.517471321,0.026000000000000002,0.636474564,138.45933780000001,0.454137291,0,0,6
1.3930.2366,1.265255,-4.907383,0.03160817,-310.2764,157376.8,-0.9837027,-4.879033,0.03725401,-466.1039,146277.4,0.037404184,2.004659679,0.0018365470000000002,1.852763462,1.150232379,-0.02,0.372552285,359.5163268,0.462826821,0,0,0.033084261000000004,2.054172889,0.000913242,1.720768949,1.201784045,-0.02,0.37255098600000003,259.9404341,0.46138228299999995,0,0,6
1.3931.59,0.05783394,-7.230314,176.5712,-1414.001,177.9098,0.03634234,-8.522468,243.7034,-2078.416,499.0215,0.076393591,0.038536319,0.028959276000000003,57.46423951,4.182211753,1.307,151.269321,470.0871449,0.615448224,157,188,0.04917244,0.031531487999999996,0.014196983,57.86017675,4.0897087260000005,1.307,150.99261769999998,507.14545580000004,0.615787011,152,141,9
1.3931.106,0.09852046,-5.6626129999999995,364.6193,-455.9018,167.59099999999998,-0.05634795,-7.659584,518.143,-1486.1770000000001,545.778,0.19809166,0.039388295,0.004237288,47.78776899,3.455525464,2.05,208.0603125,414.616895,0.659307344,182,224,0.10907896199999999,0.029237146000000002,0.012757606000000001,49.97385796,3.619720734,2.05,209.37438390000003,428.15067919999996,0.633280686,150,133,9
1.3931.1105,2.293139,-5.011867,0.0415837,404.1437,409506.7,1.522238,-5.107723,0.04447617,-10.20402,218618.1,0.067736415,2.1671174509999998,0.007226739,4.629911966,1.1344787090000001,0.102,0.549761057,350.4635159,0.456346504,0,0,0.046176395999999995,2.086121079,0.00631769,4.591151338,1.00900109,0.102,0.549776119,313.2737107,0.463050243,0,0,6
1.3931.1120,-0.7055839,-5.168128,0.05184578,-689.0323,79289.02,0.5049844,-5.39574,0.05303243,-1038.349,47538.99,0.025497701,2.006250499,0.000905797,1.5558452219999999,1.840720595,0.22699999999999998,0.61566772,221.80424559999997,0.448279828,0,0,0.018140651,2.077342759,0.0027173909999999996,1.5340093369999999,1.6693174030000002,0.22699999999999998,0.615701962,214.47147909999998,0.445779562,0,0,6
1.3931.1861,1.783654,-4.746122,0.01927871,-179.265,880532.0,1.0954139999999999,-4.678794,0.02939334,-378.8412,311182.9,0.042236598,2.045555947,0.0,0.731455275,1.33769996,-0.071,0.31121596100000004,247.3730642,0.47532148799999996,0,0,0.036272905,2.0533130930000003,0.001828154,1.084313901,1.4349955140000001,-0.071,0.311202335,98.40844215,0.46035019299999996,0,0,6
1.3932.617,0.5319878,-5.807864,0.1029406,-235.6804,364092.4,-0.2862167,-5.718179,0.09279241,-351.9895,64956.34,0.021426576,1.881464725,0.0,1.0092994690000001,2.2085118930000003,-0.09300000000000001,0.590259077,33.11240711,0.49058825,5,2,0.015076978000000001,1.7687336280000001,0.0,1.040780179,1.8472166559999998,-0.09300000000000001,0.590259077,39.66741296,0.510992899,1,4,6
1.3932.691,0.2528807,-5.917885,0.13219189999999997,-1326.568,10616.83,0.46645109999999995,-5.671018,0.05735587,-1066.509,33118.77,0.013068506,1.8274290690000001,0.008137432,0.577127381,1.812239494,-0.253,0.8583623429999999,90.82134588,0.46412935299999997,0,0,0.015961573,1.837283519,0.0,0.36962336799999995,1.349805214,-0.253,0.8584159020000001,53.29915046,0.465937516,0,0,6
1.3932.1138,6.017925,-4.745781,0.00769215,554.5369999999999,48742070.0,5.273917,-4.764608,0.0053887119999999995,234.1079,40069570.0,0.081096675,2.01940947,0.011428571,4.352120434,1.4653631530000002,0.017,0.54188402,305.1040432,0.458348866,0,0,0.060364508,1.969557723,0.005671078,4.344059963,1.786701789,0.017,0.541911562,269.31049310000003,0.45137332399999996,0,0,6
1.3932.2096,2.064753,-4.449091,0.04820774,344.4412,268261.4,1.421984,-4.5370230000000005,0.04806883,17.61535,153928.1,0.075082077,1.620896869,0.010471204,2.8088326460000004,1.953478216,0.10099999999999999,0.494255855,205.68453530000002,0.465495344,1,0,0.05360724,1.680020639,0.0,2.9275205669999997,1.8193133719999999,0.10099999999999999,0.494328547,169.42877190000002,0.47038235799999994,0,0,6
1.3933.36,-0.03834768,-7.80955,7.324771000000001,-2004.559,184.9761,-0.0140441,-8.601628,20.34433,-2855.7309999999998,85.12499,0.009086939,0.228532294,0.04320432,9.226154871,3.647188986,0.792,224.72846639999997,333.4967136,0.624081624,166,141,0.005120415,0.19078564,0.052532833,9.118880645,4.237216361000001,0.792,225.40697340000003,309.7300608,0.618824495,133,82,9
1.3933.64,0.33713459999999995,-7.720737,0.49224309999999993,-533.5883,47456.14,-0.23694520000000002,-7.993550999999999,0.47886409999999996,-909.793,37782.71,0.022438963,2.011499788,0.0,23.23785334,0.8793730559999999,0.273,3.275411542,554.3037237000001,0.457293523,0,0,0.014994903,2.010165309,0.0,23.51520967,1.152061027,0.273,3.275411542,528.2357698,0.46739440200000004,0,0,5
1.3934.436,1.2300719999999998,-5.422929,0.04379134,-195.5682,349412.1,0.6670756999999999,-5.651237999999999,0.05008693,-726.8797,300925.5,0.034857944,1.86704646,0.003211991,2.786789049,1.406829411,0.23600000000000002,0.516777481,162.4248515,0.477339051,0,0,0.020581782,1.7714817999999999,0.0042060990000000005,2.818741755,1.687412615,0.23600000000000002,0.516777481,177.85536919999998,0.47314627200000003,0,0,6
1.3934.1344,1.571189,-4.837322,0.03271991,-18.49437,191146.0,2.27895,-4.962301,0.01402715,-151.0678,1825923.0,0.049647064000000005,2.058399396,0.0,1.432592447,1.549657489,0.131,0.602316218,173.1020544,0.475112961,0,0,0.040996222,2.0470345269999997,0.000912409,0.476996446,0.9415536840000001,0.131,0.602399951,152.98109519999997,0.42563226,0,0,6
1.3935.552,0.8395961999999999,-5.053626,0.07636212,-250.9169,36644.86,0.649373,-5.140372,0.06705734,-493.5323,46578.47,0.03703035,2.099204036,0.0,1.546167632,1.7146169059999998,0.083,0.7692787440000001,233.5915855,0.466837867,0,0,0.028610265,2.003205539,0.0,1.5989179919999998,1.448522024,0.083,0.7692787440000001,231.0076921,0.466326229,0,0,6
1.4046.272,1.079277,-5.872089,0.03755375,-349.2557,168230.0,1.35202,-5.934449,0.01402267,-449.5922,1365423.0,0.027251591000000002,2.133450455,0.004778973,1.833855814,0.8777008470000001,0.055999999999999994,0.550422677,133.0123474,0.460196956,0,0,0.021716602999999998,1.932494173,0.0,1.948549642,1.071086237,0.055999999999999994,0.550426188,79.31304414,0.457736404,0,0,6
1.4046.292,3.5038410000000004,-5.604265,0.01283154,83.07037,11387980.0,0.9733018,-5.690771,0.10176589999999999,-22.88655,143897.2,0.050824176,2.049244119,0.0,2.572032505,1.4504602830000002,0.09300000000000001,0.640924835,125.60168529999999,0.483954315,3,1,0.039756896,1.9985318680000002,0.0,2.458432476,1.5590416580000002,0.09300000000000001,0.640924835,65.20318597,0.44716390200000006,0,0,6
1.4046.305,0.5825204,-5.78829,0.150671,-270.2222,29834.84,0.41047570000000005,-5.965315,0.1107108,-444.2281,51360.26,0.028924441000000002,2.006017897,0.001428571,2.157154321,1.178911788,0.177,0.665738015,158.57658909999998,0.449185214,0,1,0.017613324,2.106390363,0.0,2.497566574,1.835054201,0.177,1.990838614,87.28211246,0.487938269,0,0,6
1.4046.425,1.7431580000000002,-5.346923,0.04602164,197.1727,141987.0,1.5716649999999999,-5.283582,0.02596866,3.918683,225834.2,0.057229637,1.970868715,0.0,1.314347098,1.659167347,-0.064,0.547549184,81.35203351,0.46839628299999997,0,0,0.047388819000000006,2.00488785,0.0,1.314683897,1.142626848,-0.064,0.547657445,50.94773982,0.452863794,0,0,6
1.4046.427,1.204651,-5.642475,0.0598212,-52.92374,472450.3,1.4387809999999999,-5.530947,0.023416,-240.5035,609723.4,0.038399412,2.053233351,0.004983389,1.9243820880000002,1.312700965,-0.114,0.575447567,124.4526604,0.47080326200000006,3,4,0.032055084,2.041844802,0.0,1.691282921,1.4599264330000001,-0.114,0.575447567,99.95858434,0.448666997,0,0,6
